title,artist,song_key,reason
Hoy Es Tiempo,Marcos Witt,Bm,missing_chords
Jennifer,Marcos Witt,G,missing_chords
Jesús Eres Mi Buen Pastor,Marcos Witt,A,missing_chords
Jesús Es Mi Rey Soberano,Marcos Witt,C,missing_chords
Jeshua,Marcos Witt,Am,missing_chords
La Anunciación,Marcos Witt,D,missing_chords
La Fuerza De Tu Amor,Marcos Witt,D,missing_chords
La Puerta De La Fé,Marcos Witt,E,missing_chords
Las Naciones Proclamen,Marcos Witt,C,missing_chords
Le Levantaré,Marcos Witt,C#m,missing_chords
Levantamos Tu Nombre,Marcos Witt,A,missing_chords
Levantate Y Salvame,Marcos Witt,Am,missing_chords
Llename Señor,Marcos Witt,G,missing_chords
Luz De Mi Vida,Marcos Witt,G,missing_chords
"Majestuoso, Poderoso",Marcos Witt,D,missing_chords
Manda El Fuego,Marcos Witt,C,missing_chords
Maravilloso Dios,Marcos Witt,G,missing_chords
Mas El Dios De Toda Gracia,Marcos Witt,A,missing_chords
Más Que Palabras,Marcos Witt,D,missing_chords
Me Asombra Tu Amo,Marcos Witt,G#m,missing_chords
Me Gozaré,Marcos Witt,Em,missing_chords
Me Has Llamado A Conocerte,Marcos Witt,Bb,missing_chords
Mesías Mi Salvador,Marcos Witt,Em,missing_chords
Mesias,Marcos Witt,F,missing_chords
Mi Alma Tiene Sed,Marcos Witt,C,missing_chords
Mi Dios Es Grande Y Fuerte,Marcos Witt,Am,missing_chords
Mi Pan,Marcos Witt,F,missing_chords
"Mi Pan, Mi Luz",Marcos Witt,F,missing_chords
Mi Primer Amor,Marcos Witt,A,missing_chords
Mil Gracias,Marcos Witt,G,missing_chords
Mira Nomás,Marcos Witt,Dm,missing_chords
Motivo De Mi Cancion,Marcos Witt,G,missing_chords
Nada Especial,Marcos Witt,F,missing_chords
Nadie Como Tu,Marcos Witt,D,missing_chords
Nadie Pudo Amarme Como Cristo,Marcos Witt,C,missing_chords
Necesitas Conocerle,Marcos Witt,D,missing_chords
No Cambiaría,Marcos Witt,Cm,missing_chords
No Hay Dios Tan Grande Como Tu,Marcos Witt,F,missing_chords
No Podria Vivir,Marcos Witt,G,missing_chords
No Te Afanes,Marcos Witt,Am,missing_chords
Nuestro Padre Eres Tú,Marcos Witt,A,missing_chords
Oh Gracias Encontre La Vida,Marcos Witt,G,missing_chords
Oh Jesús,Marcos Witt,Bm,missing_chords
Oh Jesús Creo En Tí,Marcos Witt,C,missing_chords
Oh Moradora De Sion,Marcos Witt,Bm,missing_chords
"Oh, Ven",Marcos Witt,D,missing_chords
"Oh, Ven Bendito Emanuel",Marcos Witt,Em,missing_chords
Padre Nuestro,Marcos Witt,D,missing_chords
Palabras De Vida Eterna,Marcos Witt,Am,missing_chords
"Paz, Cuan Dulce Paz",Marcos Witt,F,missing_chords
Peña De Horeb,Marcos Witt,Em,missing_chords
Perdonados,Marcos Witt,D,missing_chords
Poema De Salvación,Marcos Witt,D,missing_chords
Pon Aceite En Mi Vida,Marcos Witt,Am,missing_chords
Popurri De Coros,Marcos Witt,G,missing_chords
Popurri Ranchero,Marcos Witt,F,missing_chords
Por Esa Sangre,Marcos Witt,C,missing_chords
Por Tus Yagas,Marcos Witt,B,missing_chords
Porque Tu Eres Bueno,Marcos Witt,D,missing_chords
Preparad El Camino,Marcos Witt,F,missing_chords
Pueblos Todos Batid Las Manos,Marcos Witt,A,missing_chords
Purificame,Marcos Witt,A,missing_chords
Que Dulce,Marcos Witt,D,missing_chords
Que Seria De Mí,Marcos Witt,D,missing_chords
Quien Es Como Tu?,Marcos Witt,A,missing_chords
Quien Nos Separará,Marcos Witt,G,missing_chords
Quieres Ser Salvo?,Marcos Witt,G,missing_chords
Quiero Bendecir Tu Nombre,Marcos Witt,Bb,missing_chords
Quiero Cantar Una Linda Canción,Marcos Witt,E,missing_chords
Quiero Escuchar Tu Dulce Voz,Marcos Witt,F,missing_chords
Quiero Expresar Mi Gratitud,Marcos Witt,D,missing_chords
Quiero Llenar Tu Trono De Alabanzas,Marcos Witt,C,missing_chords
Quiero Más De Tí,Marcos Witt,A,missing_chords
Renuévame,Marcos Witt,D,missing_chords
Restauraras El Santo Lugar,Marcos Witt,Em,missing_chords
Roca Eterna,Marcos Witt,C,missing_chords
Salmo 121,Marcos Witt,Am,missing_chords
Sana Nuestra Tierra,Marcos Witt,G,missing_chords
Sananos,Marcos Witt,E,missing_chords
Santo Es Tu Nombre,Marcos Witt,C,missing_chords
Sólo Tú Eres Santo,Marcos Witt,G,missing_chords
Súplica,Marcos Witt,Cm,missing_chords
Se Exalta A Nuestro Dios,Marcos Witt,C,missing_chords
Señor Hazme Un Radical,Marcos Witt,G,missing_chords
Sendas Antiguas,Marcos Witt,Eb,missing_chords
Sendas Dios Hara,Marcos Witt,G,missing_chords
"Shalom, Sea La Paz",Marcos Witt,Dm,missing_chords
Si No Lo Hago Yo,Marcos Witt,E,missing_chords
Solamente En Cristo,Marcos Witt,C,missing_chords
Suenen Dulces Himnos,Marcos Witt,G,missing_chords
Tómame En Tus Brazos,Marcos Witt,G,missing_chords
Tú Harás,Marcos Witt,C,missing_chords
Te Alabare Mi Buen Jesus/bueno Es Alabar,Marcos Witt,E,missing_chords
Te Amo,Marcos Witt,F,missing_chords
Te Anhelo,Marcos Witt,A,missing_chords
Te Daré Alabanza Y Honor,Marcos Witt,F,missing_chords
Te Daré Lo Mejor Del Trigo,Marcos Witt,E,missing_chords
Te Exaltamos,Marcos Witt,G,missing_chords
Te Mire A Los Ojos,Marcos Witt,D,missing_chords
Te Vengo A Decir,Marcos Witt,D,missing_chords
Temprano Yo Te Buscaré,Marcos Witt,G,missing_chords
Tengo La Gloria,Marcos Witt,Cm,missing_chords
Tengo La Palabra,Marcos Witt,Dm,missing_chords
Tengo La Victoria,Marcos Witt,Em,missing_chords
Tentación,Marcos Witt,Bm,missing_chords
Tiempo,Marcos Witt,G,missing_chords
Toma Mi Ser,Marcos Witt,D,missing_chords
Tu Amor Por Mi,Marcos Witt,D,missing_chords
Tu Eres Dios,Marcos Witt,G,missing_chords
Tu Eres El Gozo,Marcos Witt,A,missing_chords
Tu Eres El Rey,Marcos Witt,C,missing_chords
Tu Fidelidad,Marcos Witt,D,missing_chords
Tu Gracia Me Sostiene,Marcos Witt,Dm,missing_chords
Tu Has Cambiado,Marcos Witt,G,missing_chords
Tu Me Diste Vida Eterna,Marcos Witt,F#m,missing_chords
Tu Mirada,Marcos Witt,G,missing_chords
Tu Misericordia,Marcos Witt,E,missing_chords
Tu Nombre Levantaré,Marcos Witt,G,missing_chords
Tu Nombre Oh Dios,Marcos Witt,A,missing_chords
Tu Sangre Derramaste,Marcos Witt,A,missing_chords
Tu Y Yo,Marcos Witt,Cm,missing_chords
"Tu, Cordero De Dios",Marcos Witt,Db,missing_chords
Un Adorador,Marcos Witt,C,missing_chords
Usa Mi Vida,Marcos Witt,A,missing_chords
Ven Río Poderoso,Marcos Witt,F,missing_chords
Ven Y Juntos Alabemos,Marcos Witt,F,missing_chords
Venció,Marcos Witt,C#m,missing_chords
Venid Fieles Todos,Marcos Witt,G,missing_chords
Volví A Vivir,Marcos Witt,C,missing_chords
Y Todo Ojo Le Verá,Marcos Witt,G,missing_chords
Yo Me Alegré,Marcos Witt,Em,missing_chords
Yo Quiero Ser Como Tú,Marcos Witt,D,missing_chords
Yo Soy,Marcos Witt,E,missing_chords
Yo Te Busco,Marcos Witt,D,missing_chords
Yo Tengo Gozo En Mi Alma,Marcos Witt,A,missing_chords
Yo Tengo Sed,Marcos Witt,D,missing_chords
Yo Tengo Un Amigo Que Me Ama,Marcos Witt,F,missing_chords
Abba,Marcos Brunet,G,missing_chords
Abba,Marcos Brunet,A,missing_chords
Digno,Marcos Barrientos,G,missing_chords
El Señor está en este lugar,Marcos Barrientos,E,missing_chords
Has ganado la la victoria,Marcos Barrientos,Am,missing_chords
A Cada Instante,Marco Barrientos,F,missing_chords
A El Sea La Gloria,Marco Barrientos,Gm,missing_chords
"Cause me to come to Your river, o Lord",Maranatha Singers,D,missing_chords
"If God is for us, then who can be against us",Maranatha Singers,G,missing_chords
"Yes, Lord Yes",Manna Music,F,missing_chords
Born For This,Mandisa,Em,missing_chords
Not Guilty,Mandisa,D,missing_chords
Say Goodbye,Mandisa,Em,missing_chords
This Is My Father's World,Maltbie D. Babcock,F,missing_chords
Chasing Shadows,Nouveaux,Em,missing_chords
You Breathe,Nouveaux,A,missing_chords
Jesus I love you,Norman Hutchins,G,missing_chords
Let The Glory Of The Lord,Nori Kelley,D,missing_chords
I'm With You,Nicole Nordeman,C,missing_chords
Every Season,Nicole Nordeman,A,missing_chords
Every Season,Nicole Nordeman,Eb,missing_chords
Small Enough,Nicole Nordeman,C,missing_chords
When I Call On Jesus,Nicole C. Mullen,E,missing_chords
Nothing Left To Lose,Nick Carter,A,missing_chords
Beautiful Addiction,Nf,Em,missing_chords
Oh Lord Acoustic,Nf,Dm,missing_chords
In Jesus Name,Newsong,Bb,missing_chords
The Way You Smile,Newsong,G,missing_chords
Kingdoms,7eventh Time Down,C,missing_chords
Hey Love,12 Stones,C#m,missing_chords
Power In Prayer,11th Hour,F,missing_chords
A Day Of Glory,Avenged Sevenfold,C,missing_chords
Dont Save It All For Christmas Day,Avalon,C,missing_chords
All Creatures Of Our God And King,August Burns Red,D,missing_chords
Death Be Not Proud,Audrey Assad,C,missing_chords
Holy Holy Holy,Audrey Assad,G,missing_chords
Holy Holy Holy,Audrey Assad,D,missing_chords
I Shall Not Want,Audrey Assad,A,missing_chords
I Shall Not Want,Audrey Assad,E,missing_chords
"O The Deep, Deep Love Of Jesus",Audrey Assad,C,missing_chords
Believer,Audio Adrenaline,D,missing_chords
Man Of God,Audio Adrenaline,C,missing_chords
Pirates Who Dont Do Anything,Audio Adrenaline,G,missing_chords
Starting Over,Audio Adrenaline,E,missing_chords
The Houseplant Song,Audio Adrenaline,D,missing_chords
The Houseplant Song,Audio Adrenaline,E,missing_chords
Your Saving Grace,Ashley Cleveland,E,missing_chords
Everything Good,Ashes Remain,C,missing_chords
Return To Us,Ascend The Hill,A,missing_chords
What A Savior,Ascend The Hill,C,missing_chords
And I Will Worship You,Arun Ross,D,missing_chords
I Just Want To Praise You,Arthur Tannous,F,missing_chords
God Will Take Care Of You,Aretha Franklin,G,missing_chords
From the Rising of the Sun,Anonymous,D,missing_chords
He Is the King of Kings,Anonymous,D,missing_chords
No Longer Seen,Anonymous,,missing_chords
We're Together Again,Anonymous,D,missing_chords
Blessed Be The Name,Andy Park,E,missing_chords
Glory And Praise,Andy Park,E,missing_chords
Have Mercy On Me,Andy Park,A,missing_chords
In The Secret,Andy Park,G,missing_chords
My Delight,Andy Park,G,missing_chords
Only You,Andy Park,G,missing_chords
Shout For Joy,Andy Park,G,missing_chords
After The Last Tear Falls,Andrew Peterson,D,missing_chords
All Things New,Andrew Peterson,D,missing_chords
Romans 11 Doxology,Andrew Peterson,,missing_chords
Im Going On,Andrew L. Byers,G,missing_chords
After The Fire,Amy Grant,G,missing_chords
Better Than A Hallelujah,Amy Grant,G,missing_chords
Breath Of Heaven,Amy Grant,D,missing_chords
Christmas For Cowboys,Amy Grant,A,missing_chords
Come Thou Fount Of Every Blessing,Amy Grant,D,missing_chords
El Shaddai,Amy Grant,Dm,missing_chords
Emmanuel,Amy Grant,G,missing_chords
Emmanuel,Amy Grant,D,missing_chords
Grown Up Christmas List,Amy Grant,D,missing_chords
Grown Up Christmas List,Amy Grant,C,missing_chords
I Have Decided,Amy Grant,B,missing_chords
River Lullaby,Amy Grant,B,missing_chords
Sing Your Praise To The Lord,Amy Grant,C,missing_chords
Thy Word,Amy Grant,E,missing_chords
Unafraid,Amy Grant,A,missing_chords
We Believe In God,Amy Grant,D,missing_chords
We Come to Praise,Amy Grant,Em,missing_chords
Cry,Amanda Stott,G,missing_chords
My Story,Amanda Ruth Music,C,missing_chords
God Rest Ye Merry Gentlemen,Aly & AJ,Am,missing_chords
"Jesus, Lord To Me",Alvin Slaughter,F,missing_chords
Broken,Altars boy,G,missing_chords
Surrender,Allison watts,D,missing_chords
The Beauty Of This Man,Allen Hood,D,missing_chords
If We Were Lovers,All-Star United,F,missing_chords
It Will Be Worth It All,All together Seperate,G,missing_chords
We Know That You Are God,All together Seperate,E,missing_chords
My Roving Heart,All Sons & Daughters,G,missing_chords
El Señor Es Mi Rey,Alexis Peña,Dm,missing_chords
Mi Vida Es Tuya,Alexis Peña,G,missing_chords
Te Cantaré,Alexis Peña,Am,missing_chords
Toma Mi Mano,Alexis Peña,G,missing_chords
Yo Te Prometo,Alexis Peña,C,missing_chords
"Yesterday, Today, Forever",Albert B. Simpson,Fm,missing_chords
A Holly Jolly Christmas,Alan Jackson,G,missing_chords
Anywhere On Earth You Are,Alan Jackson,F,missing_chords
A Candle In The Window,Alabama,C,missing_chords
Alabama Sky,Alabama,C,missing_chords
American Pride,Alabama,C,missing_chords
Cant Forget About You,Alabama,G,missing_chords
Carolina Mountain Dew,Alabama,G,missing_chords
Changes Coming On,Alabama,C,missing_chords
Christmas In Your Arms,Alabama,C,missing_chords
Christmas Is Love,Alabama,C,missing_chords
Dancin Shaggin On The Boulevard,Alabama,G,missing_chords
Face To Face,Alabama,C,missing_chords
Feels So Righ,Alabama,Eb,missing_chords
Feels So Right,Alabama,Eb,missing_chords
Five Oclock 500,Alabama,G,missing_chords
Forevers As Far As Ill Go,Alabama,C,missing_chords
Forty Hour Week,Alabama,C,missing_chords
God Must Have Spent A Little More Time On You,Alabama,D,missing_chords
High Cotton,Alabama,F,missing_chords
I Found You,Alabama,G,missing_chords
If I Had You,Alabama,D,missing_chords
My Girl,Alabama,C,missing_chords
Southern Star,Alabama,Bb,missing_chords
Worship The Lord,Al Gordon,G,missing_chords
Air I Breathe,Age of faith,D,missing_chords
Dont Wait,Addison Road,Em,missing_chords
Run,Addison Road,C,missing_chords
Show Me Life,Addison Road,Em,missing_chords
Sticking With You,Addison Road,Eb,missing_chords
Here Is My Life,Adam Haynes,G,missing_chords
Look & Behold,Adam Haynes,E,missing_chords
Here Is My Life,Adam Hayne,E,missing_chords
Every Mothers Way,Adam Again,A,missing_chords
Harsh,Adam Again,C,missing_chords
Whats Your Name,Adam Again,F,missing_chords
Dame Mas De Ti,Acquire The Fire,C,missing_chords
Lord I Seek You,Acquire The Fire,C,missing_chords
Meet Me Here,Acquire The Fire,D,missing_chords
Te pertenezco,Abel Zavala,A,missing_chords
A Friend I Had,Aaron Sprinkle,D,missing_chords
God So Loved The World,Aaron Shust,Em,missing_chords
The Name Of Jesus,Aaron Shust,D,missing_chords
Heal Me,Aaron Jeoffrey,Eb,missing_chords
I Am Your Cup,Aaron Gillespie,Eb,missing_chords
Qíyì ēndiǎn (Amazing Grace in Chinese Pinyin),A. Christian,G,missing_chords
That Little Piece Of Wang,A L Lloyd,D,missing_chords
Have Faith In Me,A Day to Remember,Am,missing_chords
I Surrender,A Day to Remember,C,missing_chords
Out Of time,A Day to Remember,Am,missing_chords
Love Has Left The Room,A Camp,G,missing_chords
Stronger Than Jesus,A Camp,C,missing_chords
Via Del Campo,A Camp,C,missing_chords
Great And Mighty,Byron Cage,,missing_chords
Our God is an awesome God,by Rich Mullins,C,missing_chords
No One Else Knows,Building 429,A,missing_chords
Holy Spirit,Bryan & Katie Torwalt,G,missing_chords
We Have Come Into This House,Bruce Ballinger,D,missing_chords
I surrender,Brooklyn tabernacle choir,G,missing_chords
Hymn,Brooke Fraser,Em,missing_chords
All I Want To Do Worship,Broadcast Church Worship,G,missing_chords
Amazing Life,Britt Nicole,Gm,missing_chords
Have Your Way,Britt Nicole,G,missing_chords
Crown Him With Many Crowns,Bridges/Elvey,C,missing_chords
Walls,Brian Silengo,Em,missing_chords
In Christ Alone,Brian Littrell,A,missing_chords
Angels,Brian Johnson,D,missing_chords
I Love Your Name,Brian Johnson,D,missing_chords
Light a Fire,Brian Johnson,G,missing_chords
All Creation,Brian Doerksen,A,missing_chords
Change Me On The Inside,Brian Doerksen,D,missing_chords
Creation Calls,Brian Doerksen,F,missing_chords
Eternity,Brian Doerksen,A,missing_chords
Ever So Gently,Brian Doerksen,D,missing_chords
Everlasting,Brian Doerksen,B,missing_chords
Faithful Father,Brian Doerksen,G,missing_chords
Faithful One,Brian Doerksen,D,missing_chords
Faithful One,Brian Doerksen,C,missing_chords
Father I want you to hold me,Brian Doerksen,F,missing_chords
Father To Son,Brian Doerksen,F,missing_chords
I Lift My Eyes Up,Brian Doerksen,C,missing_chords
I See The Cross,Brian Doerksen,E,missing_chords
More,Brian Doerksen,A,missing_chords
My Redeemer,Brian Doerksen,F,missing_chords
Psalm 121 (I Lift My Eyes Up),Brian Doerksen,C,missing_chords
Psalm 13 (How Long O Lord),Brian Doerksen,Bm,missing_chords
Refiners Fire,Brian Doerksen,D,missing_chords
Remember Mercy,Brian Doerksen,E,missing_chords
The River,Brian Doerksen,F,missing_chords
Today,Brian Doerksen,A,missing_chords
You Shine,Brian Doerksen,E,missing_chords
You Surround Me,Brian Doerksen,F,missing_chords
Your Faithfulness,Brian Doerksen,F,missing_chords
Angels,Brian & Jenn Johnson,D,missing_chords
Raise a Hallelujah,Bri Babineaux,,missing_chords
The Way,Brett Younker,Em,missing_chords
Adoration,Brenton Brown,G,missing_chords
Holy,Brenton Brown,D,missing_chords
Humble King,Brenton Brown,D,missing_chords
Lead Me,Brenton Brown,D,missing_chords
Rock Of Ages,Brenton Brown,Em,missing_chords
You Beloved,Brent Helming,G,missing_chords
Be Exalted O God,Brent Chambers,A,missing_chords
"Be Exalted, O God",Brent Chambers,Eb,missing_chords
I'm Not Who I Was,Brandon heath,G,missing_chords
In The Dust,Brandon heath,C,missing_chords
Might Just Save Your Life,Brandon heath,Bm,missing_chords
Jesus Christ,Brand New,Bm,missing_chords
We are Hungry,Brad Kilman,G,missing_chords
I Heard the Voice of Jesus Say,Bonar,Em,missing_chords
I Heard the Voice of Jesus Say,Bonar,Em,missing_chords
Five Hundred Miles,Bobby Bare,Bm,missing_chords
Cover Me,Bebo,G,missing_chords
Emmanuel,Bob McGee,C,missing_chords
Emmanuel (His Name Is Called Emmanuel),Bob McGee,C,missing_chords
Den Lilla Planeten,bob hund,Am,missing_chords
Reserverat För Spöken,bob hund,Cm,missing_chords
Rocknroll Tar Död På Mig,bob hund,E,missing_chords
Desolation Row Chords,Bob Dylan,D,missing_chords
O Little Town Of Bethlehem,Bob Dylan,D,missing_chords
Be Not Afraid,Bob Dufford,G,missing_chords
Open Our Eyes,Bob Cull,D,missing_chords
Let Your Light Shine On Me,Blind Willie Johnson,G,missing_chords
We Give You Glory Lord,BIWT,C,missing_chords
Amazing Love,Billy Foote,D,missing_chords
Break Our Hearts,Billy Foote,G,missing_chords
A Fathers Love,Billy Crockett,C,missing_chords
Knowing You'll Be There,Bill Gaither,C,missing_chords
Blessed Assurance,Bill Anderson,C,missing_chords
He Is Lord,Bill & Gloria Gaither,G,missing_chords
It Wont Rain Always,Bill & Gloria Gaither,D,missing_chords
Jesus Jesus Jesus - Theres Just Something About That Name,Bill & Gloria Gaither,D,missing_chords
Theres Just Something About That Name,Bill & Gloria Gaither,D,missing_chords
Everything You Are,Big Daddy Weave,E,missing_chords
It's Not About You,Big Daddy Weave,D,missing_chords
Its All About You,Big Daddy Weave,E,missing_chords
My Heart Cries Holy,Big Daddy Weave,G,missing_chords
Jesús Adrián Romero,Bienaventurado,Gm,missing_chords
Lean Back,Bethel Music,C,missing_chords
Lord Of Dance,Bethel Music,G,missing_chords
No Longer Slaves,Bethel Music,Bb,missing_chords
Open Up The Heavens,Bethel Music,C,missing_chords
Out Of Hiding,Bethel Music,A,missing_chords
Wonder Spontaneous,Bethel Music,A,missing_chords
Wonder Spontaneous,Bethel Music,G,missing_chords
Worthy Of It All,Bethel Music,A,missing_chords
You are my Champion,Bethel Music,,missing_chords
My Dear,Bethel Live,Em,missing_chords
What Does It Sound Like,Bethel Church,Bm,missing_chords
Change,Bethany Dillon,G,missing_chords
Exodus (Faithful),Bethany Dillon,Bb,missing_chords
Reach Out,Bethany Dillon,Em,missing_chords
Youre The Best Song,Bethany Dillon,E,missing_chords
Bow Down And Worship Him,Benjamin Dube,Bm,missing_chords
Bow Down and Worship Him,Ben Cantelon,Em,missing_chords
Hallelujah,Ben Cantelon,G,missing_chords
Hallelujah,Ben Cantelon,A,missing_chords
Never Let Me Go,Ben Cantelon,D,missing_chords
New Day,Ben Cantelon,A,missing_chords
I Know You,Bellarive,G,missing_chords
Great Light Of The World,Bebo Norman,Em,missing_chords
Here Goes,Bebo Norman,G,missing_chords
Holy Is Your Name,Bebo Norman,E,missing_chords
Perhaps Shell Wait,Bebo Norman,G,missing_chords
Step By Step,Beaker,C,missing_chords
Railroad Man Barry McGuire,Barry McGuire,G,missing_chords
Clothes,BarlowGirl,C,missing_chords
Hello Sunshine,BarlowGirl,D,missing_chords
Have Fun On Warped Tour,B A Johnston,G,missing_chords
Pita Pit Girls,B A Johnston,B,missing_chords
Lead Me Out OF THRE DARK,Crown The Empire,Em,missing_chords
Steeple Outro,Crowder,A,missing_chords
Good To Me,Craig Musseau,G,missing_chords
Pour Out My Heart,Craig Musseau,G,missing_chords
Holy Ghost Party,Cory Asbury,A,missing_chords
Where I Belong,Cory Asbury,Eb,missing_chords
Consume Con Tu Fuego,Consume Con Tu Fuego,F,missing_chords
Joshua,Consider the Thief,G#m,missing_chords
Back To Life,Colton Dixon,Am,missing_chords
Ill Be The Light,Colton Dixon,D,missing_chords
"Jesus Is The Mighty, Mighty King",Colin Buchanan,,missing_chords
All Ye,Coffey Anderson,Em,missing_chords
Run to the Father,Cody Carnes,C,missing_chords
All Over the World,CMFI Worship,C,missing_chords
Blessed be the name of the Lord,CMFI Worship,D,missing_chords
Blessed be the name of the Lord,CMFI Worship,C,missing_chords
Fill Me Up,CMFI Worship,D,missing_chords
Holy Spirit Come_ Fill Me Up,CMFI Worship,D,missing_chords
Holy Spirit Move,CMFI Worship,D,missing_chords
I know the Lord,CMFI Worship,D,missing_chords
I say yes Au kaya io,CMFI Worship,D,missing_chords
I went to the Enemys Camp... medley,CMFI Worship,G,missing_chords
Im Gonna Run With Fire,CMFI Worship,D,missing_chords
Its You Alone,CMFI Worship,D,missing_chords
LOOK WHAT THE LORD HAS DONE,CMFI Worship,D,missing_chords
Lord I Long to see you face to face,CMFI Worship,D,missing_chords
MAJESTY,CMFI Worship,E,missing_chords
Meda mai Meke,CMFI Worship,D,missing_chords
Meda Meke,CMFI Worship,D,missing_chords
Meda Meke Ena Vakamuduo,CMFI Worship,D,missing_chords
People of Destiny,CMFI Worship,D,missing_chords
Run Run Run,CMFI Worship,G,missing_chords
Smile awhile,CMFI Worship,D,missing_chords
Surround Me Oh Lord,CMFI Worship,D,missing_chords
The Lord Reigneth,CMFI Worship,Bb,missing_chords
"There is power, power, wonder working power",CMFI Worship,G,missing_chords
Theres No One Like Jesus,CMFI Worship,D,missing_chords
Theres Nothing Like The Presence Of The Lord,CMFI Worship,D,missing_chords
We give all the Glory to Jesus,CMFI Worship,G,missing_chords
Welcome Holy Spirit,CMFI Worship,E,missing_chords
Welcome Holy Spirit,CMFI Worship,G,missing_chords
What A Mighty God We Serve,CMFI Worship,D,missing_chords
You are awesome in this place,CMFI Worship,G,missing_chords
You Are My Portion,CMFI Worship,D,missing_chords
LORD PREPARE ME,CMF,D,missing_chords
MEDA MEKE KAILA,CMF,D,missing_chords
Mighty God,Clint Brown,Fm,missing_chords
Shake The Foundation,Clint Brown,G,missing_chords
We worship you with lips of adoration,Clint Brown,E,missing_chords
The Millennium Prayer,Cliff Richard,D,missing_chords
"Yet Not I, But Through Christ In Me",CityAlight,C,missing_chords
"Yet Not I, But Through Christ In Me (EASY)",CityAlight,G,missing_chords
Hark The Herald Angels Sing,Citizens,C,missing_chords
What A Mighty God We Serve,Church Hymns,D,missing_chords
Be Enthroned Oh God,Chuck Girard,F,missing_chords
You Revive Me,Christy Nockels,A,missing_chords
Jazz,Christopher Myhre,C,missing_chords
Mary On The Donkey (The Christmas Interlude),Christopher Myhre,,missing_chords
Silent Address,Christopher Myhre,Em,missing_chords
You Are Always There,Christopher Myhre,Db,missing_chords
Come Thou long-expected Jesus,Christmas Songs,D,missing_chords
Just a simple stable,Christmas Songs,Eb,missing_chords
"Still, still, still",Christmas Songs,D,missing_chords
Como Dijiste,Christine Dclario,Dm,missing_chords
Contigo Yo Quiero Estar,Christine Dclario,A,missing_chords
Magnífico,Christine Dclario,A,missing_chords
Quien Es Como El Padre,Christine Dclario,G,missing_chords
Ven Señor Derrama Tu Gloria,Christine Dclario,F,missing_chords
A Song For You,Christina Aguilera,Am,missing_chords
Ballad,Christina Aguilera,D,missing_chords
Birds Of Prey,Christina Aguilera,Am,missing_chords
Candyman,Christina Aguilera,E,missing_chords
Cruz,Christina Aguilera,F,missing_chords
El Beso Del Final,Christina Aguilera,A,missing_chords
Fool For You,Christina Aguilera,G,missing_chords
Hoy Tengo Ganas De Ti,Christina Aguilera,Dm,missing_chords
Hurt,Christina Aguilera,Em,missing_chords
I Turn To You,Christina Aguilera,F,missing_chords
Keep On Singin My Song,Christina Aguilera,E,missing_chords
Lift Me Up,Christina Aguilera,E,missing_chords
Abba Bapa,Christian,C,missing_chords
Amazing Grace,Christian,E,missing_chords
Awesome God,Christian,Bm,missing_chords
Be Thou My Vision,Christian,D,missing_chords
Danke Fuer Diesen Guten Morgen,Christian,C,missing_chords
His Sheep Am I,Christian,D,missing_chords
How Firm A Foundation,Christian,G,missing_chords
I Have Decided To Follow Jesus,Christian,C,missing_chords
I Have Decided To Follow Jesus,Christian,E,missing_chords
I Lift My Hands,Christian,D,missing_chords
I Remember The Girl,Christian,A,missing_chords
It Is Well With My Soul,Christian,C,missing_chords
Jeg Overgiver Mig Intro,Christian,G,missing_chords
Jesus Loves Me,Christian,Bb,missing_chords
Jesus Loves Me,Christian,G,missing_chords
Jesus Loves Me,Christian,D,missing_chords
Let Me Go,Christian,D,missing_chords
Lily Of The Valley,Christian,C,missing_chords
Lloran Las Rosas,Christian,D,missing_chords
Ring The Bells Of Heaven,Christian,E,missing_chords
Se Mi Aire,Christian,G,missing_chords
Sons Of God,Christian,C,missing_chords
Spiritual Cramp,Christian,E,missing_chords
You Are Holy,Christ For The Nations,E,missing_chords
It's Always Been You,Christ August,D,missing_chords
Restore,Christ August,A,missing_chords
Agnus Dei,Chris Tomlin,C,missing_chords
Captured,Chris Tomlin,D,missing_chords
Despiértanos,Chris Tomlin,D,missing_chords
Du Bist Der Herr,Chris Tomlin,E,missing_chords
Eternamente Dios,Chris Tomlin,B,missing_chords
Grace Flows Down,Chris Tomlin,G,missing_chords
Grace Like Rain,Chris Tomlin,Bm,missing_chords
Hark The Herald Angels Sing,Chris Tomlin,F,missing_chords
How Great Thou Art,Chris Tomlin,G,missing_chords
How Marvelous,Chris Tomlin,G,missing_chords
In Love With You,Chris Tomlin,G,missing_chords
In The Secret,Chris Tomlin,G,missing_chords
Its Christmas,Chris Tomlin,A,missing_chords
Me Levantaré,Chris Tomlin,Em,missing_chords
Need You Now,Chris Tomlin,F,missing_chords
Noise We Make,Chris Tomlin,E,missing_chords
River,Chris Tomlin,C,missing_chords
Shout To The Lord,Chris Tomlin,Bb,missing_chords
Silent Night,Chris Tomlin,G,missing_chords
The Noise We Make,Chris Tomlin,D,missing_chords
The River,Chris Tomlin,B,missing_chords
What Child Is This?,Chris Tomlin,Em,missing_chords
Wonderful Maker,Chris Tomlin,C,missing_chords
Vessel,Chris Sligh,D,missing_chords
Go Light Your World,Chris Rice,C,missing_chords
Nothing,Chris Rice,D,missing_chords
The Christmas Song Chestnuts Roasting On An Open Fire,Chris Rice,C,missing_chords
